code,unit_id,distance,school_type,credential_level,school_name,locale,carnegie_size_setting,admission_rate_overall,median_family_income,students_with_pell_grant,open_admissions_policy,age_entry,title_iv_eligibility_type,selectivity_bucket,actual,pred,title,4_yr_working_count,error,school_count,confidence,pct_error,score
1409,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,106680.00000000007,109203.81,Computer Engineering.,65,-2523.8124999999127,13,medium,-0.0231110292051379,-0.022724486892863
1410,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,99442.00000000006,104209.56,"Electrical, Electronics, and Communications Engineering.",86,-4767.562499999942,10,medium,-0.045749760248729,-0.0451979514704421
1419,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,89663.00000000004,92197.06,Mechanical Engineering.,209,-2534.0624999999563,12,medium,-0.0274852845772603,-0.0273678215504897
1419,132903,3,Public,5,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,104337.00000000004,100453.984,Mechanical Engineering.,27,3883.015625000044,2,low,0.0386546700875949,0.0368782271672301
1435,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,91630.00000000007,88120.32,Industrial Engineering.,40,3509.6796875000728,4,low,0.0398282674762613,0.0386586660039871
1435,132903,3,Public,5,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,118190.99999999996,103004.125,Industrial Engineering.,20,15186.874999999956,2,low,0.1474394836129131,0.1379783305053259
2203,132903,0,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,61853.00000000005,61489.684,Legal Support Services.,24,363.3164062500509,4,low,0.0059085749839015,0.0055987073791648
2301,132903,3,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,46532.00000000003,46339.656,"English Language and Literature, General.",169,192.3437500000291,11,medium,0.004150737523005,0.0041280115703241
2401,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,52861.99999999996,53473.875,"Liberal Arts and Sciences, General Studies and Humanities.",231,-611.8750000000364,12,medium,-0.0114425034654779,-0.0113989813303765
2601,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,51313.0,52156.457,"Biology, General.",174,-843.45703125,24,high,-0.0161716703790795,-0.0160860904254793
2701,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,69005.0,66924.125,Mathematics.,21,2080.875,6,medium,0.0310930475370428,0.0292020594725208
3000,132903,3,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,51959.00000000003,53243.51,"Multi-/Interdisciplinary Studies, General.",344,-1284.511718749971,7,medium,-0.0241252253520614,-0.0240674322616608
4201,132903,3,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,49760.000000000015,50085.387,"Psychology, General.",597,-325.38671874998545,29,high,-0.0064966398398232,-0.0064883999864136
4301,132903,2,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,52446.99999999997,56102.76,Criminal Justice and Corrections.,197,-3655.761718750029,23,high,-0.0651618852040976,-0.0648635382023684
4301,132903,3,Public,5,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,60329.00000000003,69122.65,Criminal Justice and Corrections.,37,-8793.64843749997,10,medium,-0.1272180484440074,-0.123132110712239
4404,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,55259.0,60445.684,Public Administration.,39,-5186.68359375,7,medium,-0.0858073444682871,-0.0832130649899736
4404,132903,3,Public,5,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,79042.99999999996,77415.98,Public Administration.,23,1627.0234374999563,10,medium,0.0210166364844137,0.0198609395379701
4407,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,51153.00000000004,52525.64,Social Work.,59,-1372.6406249999636,12,medium,-0.026132772654783,-0.0256434903088676
4407,132903,3,Public,5,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,58122.99999999999,63869.86,Social Work.,115,-5746.859375000007,9,medium,-0.089977642525536,-0.0892050832666995
4501,132903,3,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,46387.99999999999,53326.85,"Social Sciences, General.",22,-6938.851562500007,5,low,-0.1301192806098359,-0.1226023011722859
4502,132903,3,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,39319.000000000015,47948.945,Anthropology.,31,-8629.945312499985,7,medium,-0.1799819632372646,-0.1729073263470241
4510,132903,3,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,64056.00000000002,59099.94,Political Science and Government.,138,4956.058593750022,14,medium,0.0838589425949228,0.0832771671155835
4511,132903,3,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,52197.00000000002,50122.99,Sociology.,60,2074.011718750022,12,medium,0.0413784530785022,0.0406187365012392
5001,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,52921.99999999996,52057.664,"Visual and Performing Arts, General.",120,864.3359374999636,5,low,0.0166034330019543,0.0164677965307319
5001,132903,1,Public,5,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,84762.00000000007,65549.07,"Visual and Performing Arts, General.",42,19212.929687500076,1,low,0.29310758483536,0.2849705254409673
5005,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,42953.99999999997,38154.48,Drama/Theatre Arts and Stagecraft.,54,4799.519531249971,11,medium,0.1257917673700462,0.1231811356496927
5006,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,41255.00000000002,46644.035,Film/Video and Photographic Arts.,73,-5389.035156249978,7,medium,-0.1155353549108171,-0.1138477220807349
5007,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,46778.99999999998,40377.062,Fine and Studio Arts.,119,6401.937499999978,12,medium,0.1585538200060982,0.1572458256444379
5009,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,39897.99999999998,41551.16,Music.,27,-1653.1601562500218,10,medium,-0.039786137138733,-0.0379576956725763
5010,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,59649.00000000002,43338.883,"Arts, Entertainment, and Media Management.",51,16310.117187500022,3,low,0.376339123877826,0.3679929123241955
5100,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,56147.99999999996,59068.555,"Health Services/Allied Health/Health Sciences, General.",317,-2920.5546875000364,15,medium,-0.0494434763632041,-0.0493132665391676
5100,132903,3,Public,5,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,86073.99999999997,73885.64,"Health Services/Allied Health/Health Sciences, General.",55,12188.35937499997,4,low,0.1649624916546491,0.1616111447211254
5102,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,51149.00000000001,55232.914,Communication Disorders Sciences and Services.,111,-4083.9140624999927,5,low,-0.073939862341479,-0.0732781642481306
5102,132903,1,Public,5,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,71169.00000000001,68397.66,Communication Disorders Sciences and Services.,49,2771.3437500000146,8,medium,0.0405181098584794,0.0395768652238541
5107,132903,3,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,56075.0,64087.074,Health and Medical Administrative Services.,281,-8012.07421875,18,high,-0.1250185675726463,-0.1246399096706524
5107,132903,3,Public,5,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,97349.99999999993,79126.63,Health and Medical Administrative Services.,37,18223.367187499927,12,medium,0.2303063651233886,0.2229094786074139
5123,132903,0,Public,6,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,84715.99999999997,80390.33,Rehabilitation and Therapeutic Professions.,27,4325.671874999971,8,medium,0.0538083619745142,0.0513355046594875
5138,132903,2,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,83737.00000000001,82353.25,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",398,1383.7500000000146,57,high,0.0168026155616203,0.0167686119466896
5138,132903,3,Public,5,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,115126.0,121885.15,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",63,-6759.148437500015,18,high,-0.0554550617868423,-0.0544931429976116
5201,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,66912.0,72153.64,"Business/Commerce, General.",328,-5241.640625,9,medium,-0.072645546081896,-0.0724616494534683
5201,132903,1,Public,5,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,108978.00000000006,84980.64,"Business/Commerce, General.",148,23997.35937500006,3,low,0.2823861905312632,0.2805809233167575
5202,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,69111.00000000003,64322.625,"Business Administration, Management and Operations.",106,4788.375000000029,58,high,0.0744430905921521,0.0737399848395045
5202,132903,1,Public,5,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,94282.99999999993,93253.336,"Business Administration, Management and Operations.",71,1029.6640624999272,35,high,0.011041578857726,0.0108749776358301
5203,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,79562.99999999993,79955.88,Accounting and Related Services.,180,-392.8828125000728,24,high,-0.004913744913822,-0.0048887501264445
5203,132903,1,Public,5,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,105203.00000000004,98289.29,Accounting and Related Services.,51,6913.710937500044,19,high,0.070340430818497,0.0687804651409044
5208,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,82006.99999999996,83845.805,Finance and Financial Management Services.,240,-1838.804687500044,15,medium,-0.0219307894336921,-0.0218510028483006
5209,132903,2,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,54921.0,50907.31,Hospitality Administration/Management.,469,4013.69140625,7,medium,0.0788431271878861,0.0787111133045315
5209,132903,1,Public,5,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,61130.00000000005,72386.32,Hospitality Administration/Management.,32,-11256.320312499947,2,low,-0.1555034192082859,-0.1496077397743735
5214,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,72440.00000000001,65490.64,Marketing.,142,6949.359375000015,17,high,0.1061122522039768,0.1054002731264057
5215,132903,1,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,72063.00000000004,71434.05,Real Estate.,34,628.9531250000437,2,low,0.0088046688171066,0.0084931489954384
5401,132903,3,Public,3,University of Central Florida,21,15,0.4011,31400.0,0.7045342864,2.0,23.0,1,mid,48896.00000000004,55195.266,History.,74,-6299.265624999964,9,medium,-0.114126919286838,-0.1124861343173849
5139,132976,1,Public,1,Charlotte Technical College,22,-2,,18431.0,,1.0,26.0,1,,56414.00000000002,51205.258,"Practical Nursing, Vocational Nursing and Nursing Assistants.",40,5208.742187500022,47,high,0.1017227997674193,0.0987355963586157
2401,133021,1,Public,2,Chipola College,32,6,,21653.0,,1.0,23.0,1,,43985.00000000004,45119.535,"Liberal Arts and Sciences, General Studies and Humanities.",130,-1134.5351562499636,36,high,-0.0251450985104576,-0.0249580386733447
4301,133021,1,Public,1,Chipola College,32,6,,21653.0,,1.0,23.0,1,,45658.00000000003,51768.785,Criminal Justice and Corrections.,45,-6110.785156249971,19,high,-0.1180399566612627,-0.1150138646569217
5138,133021,1,Public,2,Chipola College,32,6,,21653.0,,1.0,23.0,1,,65740.99999999997,72691.6,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",44,-6950.601562500029,58,high,-0.095617669897174,-0.093101925717599
5138,133021,3,Public,3,Chipola College,32,6,,21653.0,,1.0,23.0,1,,84823.99999999996,84959.65,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",23,-135.64843750004366,57,high,-0.0015966219257584,-0.0015088242857511
5202,133021,1,Public,3,Chipola College,32,6,,21653.0,,1.0,23.0,1,,52491.00000000001,54667.9,"Business Administration, Management and Operations.",22,-2176.8984374999927,58,high,-0.0398204156318313,-0.0375199937105273
1101,133386,3,Public,3,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,69566.99999999996,70417.57,"Computer and Information Sciences, General.",27,-850.5703125000437,19,high,-0.0120789500223505,-0.0115238407637792
1204,133386,1,Public,1,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,30232.0,24169.086,Cosmetology and Related Personal Grooming Services.,56,6062.9140625,80,high,0.2508540901455016,0.2458634154344701
1204,133386,0,Public,99,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,20816.00000000002,48872.79,Cosmetology and Related Personal Grooming Services.,37,-28056.78906249998,1,low,-0.5740779194455244,-0.555639917442452
1205,133386,1,Public,2,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,33702.99999999999,38604.34,Culinary Arts and Related Services.,30,-4901.339843750007,6,medium,-0.1269634415091164,-0.1217835782962454
1312,133386,2,Public,3,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,50619.00000000004,52836.63,"Teacher Education and Professional Development, Specific Levels and Methods.",48,-2217.628906249964,24,high,-0.0419714306562741,-0.0409728563242948
2401,133386,3,Public,2,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,42773.99999999997,41617.23,"Liberal Arts and Sciences, General Studies and Humanities.",1125,1156.769531249971,36,high,0.02779544717947,0.0277783671933466
2401,133386,0,Public,99,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,52394.99999999999,37347.168,"Liberal Arts and Sciences, General Studies and Humanities.",20,15047.832031249993,1,low,0.4029176199877101,0.3770625016772272
4301,133386,1,Public,1,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,55104.99999999999,63780.32,Criminal Justice and Corrections.,126,-8675.320312500007,19,high,-0.1360187636248006,-0.1349692285469478
4302,133386,1,Public,1,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,61737.00000000005,46259.12,Fire Protection.,34,15477.878906250053,6,medium,0.334590855604069,0.3227526268376382
4702,133386,1,Public,1,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,47479.00000000005,47878.805,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",21,-399.80468749995634,13,medium,-0.0083503481364967,-0.0078425044250719
4706,133386,1,Public,1,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,33960.00000000003,58786.44,Vehicle Maintenance and Repair Technologies/Technicians.,20,-24826.44140624997,24,high,-0.4223157723510458,-0.3952158796760808
5006,133386,1,Public,2,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,34180.0,32218.518,Film/Video and Photographic Arts.,26,1961.482421875,4,low,0.0608805919489841,0.0579614261961079
5106,133386,1,Public,1,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,33589.00000000001,40600.363,Dental Support Services and Allied Professions.,21,-7011.363281249993,17,high,-0.1726921316609984,-0.1621895021127445
5106,133386,1,Public,2,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,63799.99999999996,59453.707,Dental Support Services and Allied Professions.,20,4346.292968749964,10,medium,0.073103817840416,0.0684127649664573
5108,133386,1,Public,2,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,44934.0,44364.266,Allied Health and Medical Assisting Services.,65,569.734375,22,high,0.0128421910511451,0.0126273996552481
5109,133386,1,Public,1,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,56695.00000000005,63747.305,"Allied Health Diagnostic, Intervention, and Treatment Professions.",104,-7052.304687499956,22,high,-0.110629064586676,-0.1095606437748332
5109,133386,1,Public,2,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,78835.99999999994,58667.883,"Allied Health Diagnostic, Intervention, and Treatment Professions.",47,20168.11718749994,39,high,0.3437675985676245,0.3353869674379575
5110,133386,1,Public,1,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,33429.00000000001,46532.25,Clinical/Medical Laboratory Science/Research and Allied Professions.,25,-13103.249999999993,8,medium,-0.2815950228067629,-0.2674857991314887
5138,133386,1,Public,2,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,80355.00000000003,77395.31,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",274,2959.687500000029,58,high,0.0382411725516326,0.0381219040082158
5138,133386,3,Public,3,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,91166.00000000004,90739.73,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",116,426.2734375000291,57,high,0.0046977597756636,0.0046578306422741
5139,133386,1,Public,1,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,55001.00000000004,46795.168,"Practical Nursing, Vocational Nursing and Nursing Assistants.",47,8205.832031250036,47,high,0.1753563965563693,0.1710814233422272
5202,133386,2,Public,1,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,45981.99999999998,45906.617,"Business Administration, Management and Operations.",41,75.38281249997817,5,low,0.0016420903372619,0.0015952200649431
5202,133386,2,Public,2,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,52330.99999999996,44784.85,"Business Administration, Management and Operations.",42,7546.148437499956,26,high,0.1684977882972068,0.1638200638638103
5202,133386,3,Public,3,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,52531.99999999998,55026.188,"Business Administration, Management and Operations.",323,-2494.187500000022,58,high,-0.0453272816692964,-0.045210478266026
5207,133386,2,Public,1,Daytona State College,13,12,,21285.0,0.8535849057,1.0,25.0,1,,50464.00000000003,39982.004,Entrepreneurial and Small Business Operations.,28,10481.99609375003,4,low,0.2621678522749451,0.2506035001172466
4201,133465,3,"Private, for-profit",3,South University-West Palm Beach,21,6,,20000.0,0.7772579044,1.0,30.0,1,,39694.0,39741.56,"Psychology, General.",121,-47.55859375,29,high,-0.001196696743481,-0.001187015135549
4301,133465,3,"Private, for-profit",3,South University-West Palm Beach,21,6,,20000.0,0.7772579044,1.0,30.0,1,,46322.00000000002,49814.34,Criminal Justice and Corrections.,122,-3492.339843749978,23,high,-0.0701071188477899,-0.0695453662550214
