code,title,distance,school_type,credential_level,school_name,locale,carnegie_size_setting,admission_rate_overall,median_family_income,students_with_pell_grant,open_admissions_policy,age_entry,title_iv_eligibility_type
1609,"Romance Languages, Literatures, and Linguistics.",1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
2301,"English Language and Literature, General.",1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
2701,Mathematics.,1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
3020,International/Global Studies.,1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
3105,Health and Physical Education/Fitness.,1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
3800,"Philosophy and Religious Studies, General.",1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
3899,"Philosophy and Religious Studies, Other.",0,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
4201,"Psychology, General.",1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
4404,Public Administration.,1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
4501,"Social Sciences, General.",0,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
4502,Anthropology.,1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
4504,Criminology.,1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
4506,Economics.,1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
4510,Political Science and Government.,1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
4511,Sociology.,1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
5004,Design and Applied Arts.,1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
5005,Drama/Theatre Arts and Stagecraft.,1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
5007,Fine and Studio Arts.,1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
5202,"Business Administration, Management and Operations.",1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
5203,Accounting and Related Services.,1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
5207,Entrepreneurial and Small Business Operations.,1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
5208,Finance and Financial Management Services.,1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
5209,Hospitality Administration/Management.,1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
5211,International Business.,1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
5212,Management Information Systems and Services.,1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
5214,Marketing.,1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
5401,History.,1,"Private, nonprofit",3,Flagler College,23,10,0.7809,53601.0,0.5154411765,2,22,1
0501,Area Studies.,1,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
0901,Communication and Media Studies.,1,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
0909,"Public Relations, Advertising, and Applied Communication.",1,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
0999,"Communication, Journalism, and Related Programs, Other.",0,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
1301,"Education, General.",0,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",1,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
1313,"Teacher Education and Professional Development, Specific Subject Areas.",1,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
2200,Non-Professional General Legal Studies (Undergraduate).,1,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
2301,"English Language and Literature, General.",0,"Private, nonprofit",2,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
2301,"English Language and Literature, General.",1,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",1,"Private, nonprofit",2,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",1,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
3105,Health and Physical Education/Fitness.,1,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
3902,Bible/Biblical Studies.,1,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
3904,Religious Education.,1,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
5009,Music.,1,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
5111,Health/Medical Preparatory Programs.,0,"Private, nonprofit",2,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
5111,Health/Medical Preparatory Programs.,1,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",1,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
5202,"Business Administration, Management and Operations.",0,"Private, nonprofit",2,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
5202,"Business Administration, Management and Operations.",1,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
5212,Management Information Systems and Services.,1,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
5214,Marketing.,1,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
5299,"Business, Management, Marketing, and Related Support Services, Other.",0,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
5401,History.,0,"Private, nonprofit",2,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
5401,History.,1,"Private, nonprofit",3,Florida College,21,8,0.6645,66397.0,0.486013986,2,19,1
5106,Dental Support Services and Allied Professions.,1,"Private, for-profit",1,Concorde Career Institute-Jacksonville,11,2,0.9647,16617.0,0.8801108801,2,27,1
5107,Health and Medical Administrative Services.,1,"Private, for-profit",1,Concorde Career Institute-Jacksonville,11,2,0.9647,16617.0,0.8801108801,2,27,1
5108,Allied Health and Medical Assisting Services.,1,"Private, for-profit",1,Concorde Career Institute-Jacksonville,11,2,0.9647,16617.0,0.8801108801,2,27,1
5108,Allied Health and Medical Assisting Services.,1,"Private, for-profit",2,Concorde Career Institute-Jacksonville,11,2,0.9647,16617.0,0.8801108801,2,27,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,"Private, for-profit",1,Concorde Career Institute-Jacksonville,11,2,0.9647,16617.0,0.8801108801,2,27,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,"Private, for-profit",2,Concorde Career Institute-Jacksonville,11,2,0.9647,16617.0,0.8801108801,2,27,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,1,"Private, for-profit",1,Concorde Career Institute-Jacksonville,11,2,0.9647,16617.0,0.8801108801,2,27,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",1,"Private, for-profit",2,Concorde Career Institute-Jacksonville,11,2,0.9647,16617.0,0.8801108801,2,27,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,"Private, for-profit",1,Concorde Career Institute-Jacksonville,11,2,0.9647,16617.0,0.8801108801,2,27,1
5106,Dental Support Services and Allied Professions.,1,"Private, for-profit",1,Concorde Career Institute-Miramar,21,1,0.9906,16501.0,0.8625304136,2,27,1
5107,Health and Medical Administrative Services.,0,"Private, for-profit",1,Concorde Career Institute-Miramar,21,1,0.9906,16501.0,0.8625304136,2,27,1
5108,Allied Health and Medical Assisting Services.,1,"Private, for-profit",1,Concorde Career Institute-Miramar,21,1,0.9906,16501.0,0.8625304136,2,27,1
5108,Allied Health and Medical Assisting Services.,1,"Private, for-profit",2,Concorde Career Institute-Miramar,21,1,0.9906,16501.0,0.8625304136,2,27,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,"Private, for-profit",1,Concorde Career Institute-Miramar,21,1,0.9906,16501.0,0.8625304136,2,27,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,"Private, for-profit",2,Concorde Career Institute-Miramar,21,1,0.9906,16501.0,0.8625304136,2,27,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,1,"Private, for-profit",1,Concorde Career Institute-Miramar,21,1,0.9906,16501.0,0.8625304136,2,27,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",1,"Private, for-profit",2,Concorde Career Institute-Miramar,21,1,0.9906,16501.0,0.8625304136,2,27,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,"Private, for-profit",1,Concorde Career Institute-Miramar,21,1,0.9906,16501.0,0.8625304136,2,27,1
5106,Dental Support Services and Allied Professions.,1,"Private, for-profit",1,Concorde Career Institute-Tampa,11,1,0.9854,15715.0,0.8117942284,2,26,1
5106,Dental Support Services and Allied Professions.,1,"Private, for-profit",2,Concorde Career Institute-Tampa,11,1,0.9854,15715.0,0.8117942284,2,26,1
5107,Health and Medical Administrative Services.,1,"Private, for-profit",1,Concorde Career Institute-Tampa,11,1,0.9854,15715.0,0.8117942284,2,26,1
5108,Allied Health and Medical Assisting Services.,1,"Private, for-profit",1,Concorde Career Institute-Tampa,11,1,0.9854,15715.0,0.8117942284,2,26,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,"Private, for-profit",1,Concorde Career Institute-Tampa,11,1,0.9854,15715.0,0.8117942284,2,26,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,"Private, for-profit",2,Concorde Career Institute-Tampa,11,1,0.9854,15715.0,0.8117942284,2,26,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,1,"Private, for-profit",1,Concorde Career Institute-Tampa,11,1,0.9854,15715.0,0.8117942284,2,26,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",0,"Private, for-profit",2,Concorde Career Institute-Tampa,11,1,0.9854,15715.0,0.8117942284,2,26,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,"Private, for-profit",1,Concorde Career Institute-Tampa,11,1,0.9854,15715.0,0.8117942284,2,26,1
1310,Special Education and Teaching.,1,"Private, nonprofit",3,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
2601,"Biology, General.",1,"Private, nonprofit",3,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
3907,Pastoral Counseling and Specialized Ministries.,3,"Private, nonprofit",5,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
5100,"Health Services/Allied Health/Health Sciences, General.",1,"Private, nonprofit",2,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
5100,"Health Services/Allied Health/Health Sciences, General.",1,"Private, nonprofit",3,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
5107,Health and Medical Administrative Services.,3,"Private, nonprofit",3,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
5107,Health and Medical Administrative Services.,2,"Private, nonprofit",5,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
5107,Health and Medical Administrative Services.,3,"Private, nonprofit",8,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
5108,Allied Health and Medical Assisting Services.,1,"Private, nonprofit",2,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,"Private, nonprofit",1,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,"Private, nonprofit",2,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,"Private, nonprofit",3,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,"Private, nonprofit",5,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
5111,Health/Medical Preparatory Programs.,3,"Private, nonprofit",5,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
5123,Rehabilitation and Therapeutic Professions.,1,"Private, nonprofit",5,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
5123,Rehabilitation and Therapeutic Professions.,0,"Private, nonprofit",6,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
5123,Rehabilitation and Therapeutic Professions.,1,"Private, nonprofit",7,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,"Private, nonprofit",3,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,"Private, nonprofit",5,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",1,"Private, nonprofit",7,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,"Private, nonprofit",8,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
5199,"Health Professions and Related Clinical Sciences, Other.",3,"Private, nonprofit",3,AdventHealth University,11,9,,30567.0,0.6558533145,1,26,1
0103,Agricultural Production Operations.,1,"Private, nonprofit",3,Florida Institute of Technology,13,14,0.6253,30032.0,0.7019104084,2,28,1
0301,Natural Resources Conservation and Research.,1,"Private, nonprofit",3,Florida Institute of Technology,13,14,0.6253,30032.0,0.7019104084,2,28,1
0301,Natural Resources Conservation and Research.,1,"Private, nonprofit",5,Florida Institute of Technology,13,14,0.6253,30032.0,0.7019104084,2,28,1
0301,Natural Resources Conservation and Research.,1,"Private, nonprofit",6,Florida Institute of Technology,13,14,0.6253,30032.0,0.7019104084,2,28,1
0302,Natural Resources Management and Policy.,1,"Private, nonprofit",3,Florida Institute of Technology,13,14,0.6253,30032.0,0.7019104084,2,28,1
0302,Natural Resources Management and Policy.,1,"Private, nonprofit",5,Florida Institute of Technology,13,14,0.6253,30032.0,0.7019104084,2,28,1
0901,Communication and Media Studies.,1,"Private, nonprofit",3,Florida Institute of Technology,13,14,0.6253,30032.0,0.7019104084,2,28,1
0904,Journalism.,1,"Private, nonprofit",3,Florida Institute of Technology,13,14,0.6253,30032.0,0.7019104084,2,28,1
0909,"Public Relations, Advertising, and Applied Communication.",1,"Private, nonprofit",3,Florida Institute of Technology,13,14,0.6253,30032.0,0.7019104084,2,28,1
0909,"Public Relations, Advertising, and Applied Communication.",1,"Private, nonprofit",5,Florida Institute of Technology,13,14,0.6253,30032.0,0.7019104084,2,28,1
0909,"Public Relations, Advertising, and Applied Communication.",1,"Private, nonprofit",8,Florida Institute of Technology,13,14,0.6253,30032.0,0.7019104084,2,28,1
0999,"Communication, Journalism, and Related Programs, Other.",0,"Private, nonprofit",3,Florida Institute of Technology,13,14,0.6253,30032.0,0.7019104084,2,28,1
1104,Information Science/Studies.,0,"Private, nonprofit",2,Florida Institute of Technology,13,14,0.6253,30032.0,0.7019104084,2,28,1
1104,Information Science/Studies.,0,"Private, nonprofit",3,Florida Institute of Technology,13,14,0.6253,30032.0,0.7019104084,2,28,1
1104,Information Science/Studies.,2,"Private, nonprofit",5,Florida Institute of Technology,13,14,0.6253,30032.0,0.7019104084,2,28,1
1107,Computer Science.,1,"Private, nonprofit",3,Florida Institute of Technology,13,14,0.6253,30032.0,0.7019104084,2,28,1
1107,Computer Science.,1,"Private, nonprofit",5,Florida Institute of Technology,13,14,0.6253,30032.0,0.7019104084,2,28,1
1107,Computer Science.,1,"Private, nonprofit",6,Florida Institute of Technology,13,14,0.6253,30032.0,0.7019104084,2,28,1
