code,title,unit_id,distance,school.type,credential.level,earnings.4_yr.overall_median_earnings,earnings.4_yr.working_not_enrolled.overall_count,id,school.name,latest.school.locale,latest.school.carnegie_size_setting,latest.admissions.admission_rate.overall,latest.student.demographics.median_family_income,latest.student.students_with_pell_grant,latest.school.open_admissions_policy,latest.student.demographics.age_entry,latest.school.title_iv.eligibility_type
5202,"Business Administration, Management and Operations.",136358,2,Public,3,54096,292,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
5209,Hospitality Administration/Management.,136358,2,Public,2,36364,17,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
5215,Real Estate.,136358,1,Public,1,55978,49,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
5219,"Specialized Sales, Merchandising and  Marketing Operations.",136358,1,Public,1,48615,18,136358,Palm Beach State College,21,15,,21408,0.9218037494,1,23,1
1110,Computer/Information Technology Administration and Management.,136400,1,Public,2,64565,19,136400,Pasco-Hernando State College,21,12,,23149,0.8602089269,1,24,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",136400,3,Public,2,42899,712,136400,Pasco-Hernando State College,21,12,,23149,0.8602089269,1,24,1
4301,Criminal Justice and Corrections.,136400,0,Public,99,63936,81,136400,Pasco-Hernando State College,21,12,,23149,0.8602089269,1,24,1
4302,Fire Protection.,136400,0,Public,99,54917,16,136400,Pasco-Hernando State College,21,12,,23149,0.8602089269,1,24,1
5106,Dental Support Services and Allied Professions.,136400,1,Public,2,66891,17,136400,Pasco-Hernando State College,21,12,,23149,0.8602089269,1,24,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",136400,1,Public,2,57323,58,136400,Pasco-Hernando State College,21,12,,23149,0.8602089269,1,24,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",136400,0,Public,99,61516,42,136400,Pasco-Hernando State College,21,12,,23149,0.8602089269,1,24,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,136400,0,Public,99,43992,17,136400,Pasco-Hernando State College,21,12,,23149,0.8602089269,1,24,1
5115,Mental and Social Health Services and Allied Professions.,136400,1,Public,2,29286,24,136400,Pasco-Hernando State College,21,12,,23149,0.8602089269,1,24,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136400,1,Public,2,78938,219,136400,Pasco-Hernando State College,21,12,,23149,0.8602089269,1,24,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136400,1,Public,3,92673,38,136400,Pasco-Hernando State College,21,12,,23149,0.8602089269,1,24,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",136400,0,Public,99,62150,118,136400,Pasco-Hernando State College,21,12,,23149,0.8602089269,1,24,1
5202,"Business Administration, Management and Operations.",136400,1,Public,2,45891,26,136400,Pasco-Hernando State College,21,12,,23149,0.8602089269,1,24,1
5202,"Business Administration, Management and Operations.",136400,2,Public,3,51849,175,136400,Pasco-Hernando State College,21,12,,23149,0.8602089269,1,24,1
1204,Cosmetology and Related Personal Grooming Services.,136473,1,Public,1,29523,73,136473,Pensacola State College,13,12,,20605,0.9150442478,1,25,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",136473,1,Public,2,40919,535,136473,Pensacola State College,13,12,,20605,0.9150442478,1,25,1
4805,Precision Metal Working.,136473,1,Public,1,47078,18,136473,Pensacola State College,13,12,,20605,0.9150442478,1,25,1
5106,Dental Support Services and Allied Professions.,136473,1,Public,2,59104,31,136473,Pensacola State College,13,12,,20605,0.9150442478,1,25,1
5108,Allied Health and Medical Assisting Services.,136473,1,Public,2,55748,18,136473,Pensacola State College,13,12,,20605,0.9150442478,1,25,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",136473,1,Public,2,62672,26,136473,Pensacola State College,13,12,,20605,0.9150442478,1,25,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136473,1,Public,2,75376,133,136473,Pensacola State College,13,12,,20605,0.9150442478,1,25,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136473,3,Public,3,83371,37,136473,Pensacola State College,13,12,,20605,0.9150442478,1,25,1
5202,"Business Administration, Management and Operations.",136473,1,Public,2,43901,31,136473,Pensacola State College,13,12,,20605,0.9150442478,1,25,1
5202,"Business Administration, Management and Operations.",136473,1,Public,3,53197,137,136473,Pensacola State College,13,12,,20605,0.9150442478,1,25,1
5203,Accounting and Related Services.,136473,3,Public,2,38284,20,136473,Pensacola State College,13,12,,20605,0.9150442478,1,25,1
1205,Culinary Arts and Related Services.,136491,1,Public,1,38684,23,136491,Pinellas Technical College-Clearwater,13,-2,,14935,,1,30,1
4603,Electrical and Power Transmission Installers.,136491,1,Public,1,38353,17,136491,Pinellas Technical College-Clearwater,13,-2,,14935,,1,30,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,136491,1,Public,1,54124,37,136491,Pinellas Technical College-Clearwater,13,-2,,14935,,1,30,1
4805,Precision Metal Working.,136491,1,Public,1,46449,29,136491,Pinellas Technical College-Clearwater,13,-2,,14935,,1,30,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",136491,2,Public,1,60103,25,136491,Pinellas Technical College-Clearwater,13,-2,,14935,,1,30,1
1108,Computer Software and Media Applications.,136516,2,Public,2,41443,17,136516,Polk State College,13,12,,23968,0.8981884889,1,24,1
1907,"Human Development, Family Studies, and Related Services.",136516,2,Public,2,28739,18,136516,Polk State College,13,12,,23968,0.8981884889,1,24,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",136516,2,Public,2,43940,756,136516,Polk State College,13,12,,23968,0.8981884889,1,24,1
4301,Criminal Justice and Corrections.,136516,2,Public,1,58912,75,136516,Polk State College,13,12,,23968,0.8981884889,1,24,1
4301,Criminal Justice and Corrections.,136516,2,Public,2,48056,39,136516,Polk State College,13,12,,23968,0.8981884889,1,24,1
4301,Criminal Justice and Corrections.,136516,2,Public,3,55634,60,136516,Polk State College,13,12,,23968,0.8981884889,1,24,1
4901,Air Transportation.,136516,1,Public,2,83657,28,136516,Polk State College,13,12,,23968,0.8981884889,1,24,1
5107,Health and Medical Administrative Services.,136516,2,Public,1,44127,27,136516,Polk State College,13,12,,23968,0.8981884889,1,24,1
5108,Allied Health and Medical Assisting Services.,136516,1,Public,2,53932,60,136516,Polk State College,13,12,,23968,0.8981884889,1,24,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",136516,1,Public,1,75539,21,136516,Polk State College,13,12,,23968,0.8981884889,1,24,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",136516,1,Public,2,69815,68,136516,Polk State College,13,12,,23968,0.8981884889,1,24,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136516,1,Public,2,79660,151,136516,Polk State College,13,12,,23968,0.8981884889,1,24,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136516,1,Public,3,94269,112,136516,Polk State College,13,12,,23968,0.8981884889,1,24,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",136516,0,Public,99,55070,27,136516,Polk State College,13,12,,23968,0.8981884889,1,24,1
5202,"Business Administration, Management and Operations.",136516,2,Public,2,54431,28,136516,Polk State College,13,12,,23968,0.8981884889,1,24,1
5202,"Business Administration, Management and Operations.",136516,2,Public,3,52404,329,136516,Polk State College,13,12,,23968,0.8981884889,1,24,1
5108,Allied Health and Medical Assisting Services.,136765,1,Public,1,32114,22,136765,Ridge Technical College,13,-2,,16062,,1,26,1
5135,Somatic Bodywork and Related Therapeutic Services.,136765,1,Public,1,32195,16,136765,Ridge Technical College,13,-2,,16062,,1,26,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",136765,1,Public,1,41700,38,136765,Ridge Technical College,13,-2,,16062,,1,26,1
1003,Graphic Communications.,136774,1,"Private, nonprofit",3,75213,78,136774,Ringling College of Art and Design,13,11,0.6965,51310,0.5492424242,2,20,1
5004,Design and Applied Arts.,136774,1,"Private, nonprofit",3,47937,168,136774,Ringling College of Art and Design,13,11,0.6965,51310,0.5492424242,2,20,1
5006,Film/Video and Photographic Arts.,136774,1,"Private, nonprofit",3,41024,44,136774,Ringling College of Art and Design,13,11,0.6965,51310,0.5492424242,2,20,1
5007,Fine and Studio Arts.,136774,1,"Private, nonprofit",3,36346,30,136774,Ringling College of Art and Design,13,11,0.6965,51310,0.5492424242,2,20,1
0301,Natural Resources Conservation and Research.,136950,1,"Private, nonprofit",3,63363,23,136950,Rollins College,21,11,0.4754,43978,0.58,2,22,1
0901,Communication and Media Studies.,136950,1,"Private, nonprofit",3,62086,92,136950,Rollins College,21,11,0.4754,43978,0.58,2,22,1
1101,"Computer and Information Sciences, General.",136950,1,"Private, nonprofit",3,118277,24,136950,Rollins College,21,11,0.4754,43978,0.58,2,22,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",136950,1,"Private, nonprofit",3,53908,19,136950,Rollins College,21,11,0.4754,43978,0.58,2,22,1
2301,"English Language and Literature, General.",136950,1,"Private, nonprofit",3,55912,29,136950,Rollins College,21,11,0.4754,43978,0.58,2,22,1
4201,"Psychology, General.",136950,1,"Private, nonprofit",3,48340,43,136950,Rollins College,21,11,0.4754,43978,0.58,2,22,1
4228,"Clinical, Counseling and Applied Psychology.",136950,1,"Private, nonprofit",5,53923,41,136950,Rollins College,21,11,0.4754,43978,0.58,2,22,1
4506,Economics.,136950,1,"Private, nonprofit",3,68194,37,136950,Rollins College,21,11,0.4754,43978,0.58,2,22,1
4509,International Relations and National Security Studies.,136950,1,"Private, nonprofit",3,70502,25,136950,Rollins College,21,11,0.4754,43978,0.58,2,22,1
4510,Political Science and Government.,136950,1,"Private, nonprofit",3,76600,17,136950,Rollins College,21,11,0.4754,43978,0.58,2,22,1
5009,Music.,136950,1,"Private, nonprofit",3,45910,31,136950,Rollins College,21,11,0.4754,43978,0.58,2,22,1
5122,Public Health.,136950,1,"Private, nonprofit",5,76051,32,136950,Rollins College,21,11,0.4754,43978,0.58,2,22,1
5201,"Business/Commerce, General.",136950,0,"Private, nonprofit",3,80654,73,136950,Rollins College,21,11,0.4754,43978,0.58,2,22,1
5202,"Business Administration, Management and Operations.",136950,1,"Private, nonprofit",3,61095,56,136950,Rollins College,21,11,0.4754,43978,0.58,2,22,1
5202,"Business Administration, Management and Operations.",136950,1,"Private, nonprofit",5,105299,207,136950,Rollins College,21,11,0.4754,43978,0.58,2,22,1
5207,Entrepreneurial and Small Business Operations.,136950,1,"Private, nonprofit",3,85574,16,136950,Rollins College,21,11,0.4754,43978,0.58,2,22,1
5210,Human Resources Management and Services.,136950,0,"Private, nonprofit",3,72876,20,136950,Rollins College,21,11,0.4754,43978,0.58,2,22,1
5210,Human Resources Management and Services.,136950,1,"Private, nonprofit",5,96439,29,136950,Rollins College,21,11,0.4754,43978,0.58,2,22,1
5211,International Business.,136950,1,"Private, nonprofit",3,69695,46,136950,Rollins College,21,11,0.4754,43978,0.58,2,22,1
1204,Cosmetology and Related Personal Grooming Services.,137023,1,Public,1,17840,29,137023,First Coast Technical College,23,-2,,16017,,1,27,1
4302,Fire Protection.,137023,1,Public,1,66303,16,137023,First Coast Technical College,23,-2,,16017,,1,27,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,137023,1,Public,1,53062,20,137023,First Coast Technical College,23,-2,,16017,,1,27,1
4805,Precision Metal Working.,137023,1,Public,1,49829,21,137023,First Coast Technical College,23,-2,,16017,,1,27,1
5106,Dental Support Services and Allied Professions.,137023,1,Public,1,31395,22,137023,First Coast Technical College,23,-2,,16017,,1,27,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",137023,1,Public,1,49412,45,137023,First Coast Technical College,23,-2,,16017,,1,27,1
1101,"Computer and Information Sciences, General.",137032,2,"Private, nonprofit",2,51092,19,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
1101,"Computer and Information Sciences, General.",137032,2,"Private, nonprofit",3,81025,86,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
1107,Computer Science.,137032,2,"Private, nonprofit",3,72645,35,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
1110,Computer/Information Technology Administration and Management.,137032,2,"Private, nonprofit",3,52934,31,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
1110,Computer/Information Technology Administration and Management.,137032,2,"Private, nonprofit",5,94011,44,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
1301,"Education, General.",137032,3,"Private, nonprofit",5,62391,19,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
1304,Educational Administration and Supervision.,137032,1,"Private, nonprofit",5,69560,130,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
1305,Educational/Instructional Media Design.,137032,3,"Private, nonprofit",5,70166,23,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
1310,Special Education and Teaching.,137032,3,"Private, nonprofit",5,53280,19,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",137032,1,"Private, nonprofit",3,49634,97,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
1313,"Teacher Education and Professional Development, Specific Subject Areas.",137032,3,"Private, nonprofit",5,51745,20,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
2301,"English Language and Literature, General.",137032,1,"Private, nonprofit",3,41070,17,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",137032,3,"Private, nonprofit",2,52156,472,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",137032,3,"Private, nonprofit",3,59222,33,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
2601,"Biology, General.",137032,1,"Private, nonprofit",3,55097,26,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
3105,"Sports, Kinesiology, and Physical Education/Fitness.",137032,1,"Private, nonprofit",3,50424,57,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
3802,Religion/Religious Studies.,137032,3,"Private, nonprofit",3,47791,22,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
3906,Theological and Ministerial Studies.,137032,3,"Private, nonprofit",5,51193,32,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
4201,"Psychology, General.",137032,2,"Private, nonprofit",3,48786,311,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
4301,Criminal Justice and Corrections.,137032,3,"Private, nonprofit",2,47269,52,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
4301,Criminal Justice and Corrections.,137032,2,"Private, nonprofit",3,60389,469,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
4301,Criminal Justice and Corrections.,137032,1,"Private, nonprofit",5,62658,267,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
4400,"Human Services, General.",137032,3,"Private, nonprofit",3,38043,75,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
4400,"Human Services, General.",137032,3,"Private, nonprofit",5,44950,39,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
4407,Social Work.,137032,2,"Private, nonprofit",3,44711,81,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
4407,Social Work.,137032,3,"Private, nonprofit",5,62036,129,137032,Saint Leo University,31,12,0.784,22361,0.7686491935,2,30,1
