code,title,unit_id,distance,credential.level,repayment.1_yr_bb_fed_comp.count,earnings.1_yr.working_not_enrolled.overall_count,earnings.1_yr.not_working_not_enrolled.overall_count,debt.staff_grad_plus.all.eval_inst.median_payment,id,school.name,latest.academics.program_reporter.programs_offered,latest.academics.program_percentage.agriculture,latest.academics.program_percentage.resources,latest.academics.program_percentage.architecture,latest.academics.program_percentage.ethnic_cultural_gender,latest.academics.program_percentage.communication,latest.academics.program_percentage.communications_technology,latest.academics.program_percentage.computer,latest.academics.program_percentage.personal_culinary,latest.academics.program_percentage.education,latest.academics.program_percentage.engineering,latest.academics.program_percentage.engineering_technology,latest.academics.program_percentage.language,latest.academics.program_percentage.family_consumer_science,latest.academics.program_percentage.legal,latest.academics.program_percentage.english,latest.academics.program_percentage.humanities,latest.academics.program_percentage.library,latest.academics.program_percentage.biological,latest.academics.program_percentage.mathematics,latest.academics.program_percentage.military,latest.academics.program_percentage.multidiscipline,latest.academics.program_percentage.parks_recreation_fitness,latest.academics.program_percentage.philosophy_religious,latest.academics.program_percentage.theology_religious_vocation,latest.academics.program_percentage.physical_science,latest.academics.program_percentage.science_technology,latest.academics.program_percentage.psychology,latest.academics.program_percentage.security_law_enforcement,latest.academics.program_percentage.public_administration_social_service,latest.academics.program_percentage.social_science,latest.academics.program_percentage.construction,latest.academics.program_percentage.mechanic_repair_technology,latest.academics.program_percentage.precision_production,latest.academics.program_percentage.transportation,latest.academics.program_percentage.visual_performing,latest.academics.program_percentage.health,latest.academics.program_percentage.business_marketing,latest.academics.program_percentage.history,latest.school.instructional_expenditure_per_fte,latest.school.faculty_salary,latest.school.ft_faculty_rate,latest.student.demographics.student_faculty_ratio,latest.school.endowment.begin,latest.school.endowment.end,latest.school.dolflag,latest.admissions.admission_rate.overall,latest.school.open_admissions_policy
2601,"Biology, General.",133872,1,3,15.0,,1.0,212.0,133872,AdventHealth University,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9639,0,0,12856,8875,0.9764,6,11241909,11811829,0,,1
5100,"Health Services/Allied Health/Health Sciences, General.",133872,1,3,22.0,16.0,2.0,260.0,133872,AdventHealth University,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9639,0,0,12856,8875,0.9764,6,11241909,11811829,0,,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133872,1,2,66.0,56.0,0.0,215.0,133872,AdventHealth University,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9639,0,0,12856,8875,0.9764,6,11241909,11811829,0,,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133872,1,3,81.0,89.0,1.0,290.0,133872,AdventHealth University,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9639,0,0,12856,8875,0.9764,6,11241909,11811829,0,,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133872,1,5,33.0,35.0,2.0,1759.0,133872,AdventHealth University,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9639,0,0,12856,8875,0.9764,6,11241909,11811829,0,,1
5123,Rehabilitation and Therapeutic Professions.,133872,1,5,44.0,47.0,3.0,1043.0,133872,AdventHealth University,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9639,0,0,12856,8875,0.9764,6,11241909,11811829,0,,1
5123,Rehabilitation and Therapeutic Professions.,133872,0,6,,38.0,0.0,1921.0,133872,AdventHealth University,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9639,0,0,12856,8875,0.9764,6,11241909,11811829,0,,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133872,2,3,194.0,231.0,1.0,302.0,133872,AdventHealth University,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9639,0,0,12856,8875,0.9764,6,11241909,11811829,0,,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133872,3,5,46.0,21.0,0.0,1524.0,133872,AdventHealth University,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9639,0,0,12856,8875,0.9764,6,11241909,11811829,0,,1
1104,Information Science/Studies.,133881,0,2,14.0,,3.0,269.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
1104,Information Science/Studies.,133881,0,3,34.0,49.0,3.0,509.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
1104,Information Science/Studies.,133881,2,5,,,3.0,,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
1107,Computer Science.,133881,1,3,25.0,22.0,2.0,286.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
1110,Computer/Information Technology Administration and Management.,133881,2,5,13.0,25.0,0.0,,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
1402,"Aerospace, Aeronautical, and Astronautical/Space Engineering.",133881,1,3,54.0,56.0,4.0,265.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
1402,"Aerospace, Aeronautical, and Astronautical/Space Engineering.",133881,1,5,,22.0,2.0,,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
1405,Biomedical/Medical Engineering.,133881,1,3,30.0,,1.0,286.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
1407,Chemical Engineering.,133881,1,3,18.0,20.0,2.0,286.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
1408,Civil Engineering.,133881,1,3,16.0,19.0,1.0,,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
1409,Computer Engineering.,133881,1,3,31.0,33.0,0.0,261.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
1410,"Electrical, Electronics, and Communications Engineering.",133881,1,3,13.0,,1.0,,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
1419,Mechanical Engineering.,133881,1,3,46.0,50.0,1.0,284.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
1424,Ocean Engineering.,133881,1,3,27.0,19.0,4.0,286.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
1427,Systems Engineering.,133881,1,5,,32.0,0.0,,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
1515,Engineering-Related Fields.,133881,1,5,16.0,17.0,0.0,,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
2903,Military Applied Sciences.,133881,2,5,,25.0,1.0,,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
4201,"Psychology, General.",133881,1,3,21.0,,0.0,,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
4227,Research and Experimental Psychology.,133881,1,3,,,,,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
4228,"Clinical, Counseling and Applied Psychology.",133881,0,2,,,2.0,,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
4228,"Clinical, Counseling and Applied Psychology.",133881,1,3,90.0,60.0,11.0,288.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
4228,"Clinical, Counseling and Applied Psychology.",133881,1,5,229.0,264.0,9.0,233.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
4228,"Clinical, Counseling and Applied Psychology.",133881,1,6,24.0,26.0,2.0,2130.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
4901,Air Transportation.,133881,1,3,62.0,69.0,4.0,286.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
5107,Health and Medical Administrative Services.,133881,0,2,14.0,,2.0,,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
5107,Health and Medical Administrative Services.,133881,0,3,22.0,19.0,6.0,534.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
5107,Health and Medical Administrative Services.,133881,2,5,35.0,36.0,2.0,466.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
5202,"Business Administration, Management and Operations.",133881,0,2,,,2.0,,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
5202,"Business Administration, Management and Operations.",133881,1,3,60.0,58.0,7.0,364.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
5202,"Business Administration, Management and Operations.",133881,2,5,272.0,477.0,34.0,428.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
5203,Accounting and Related Services.,133881,0,2,,,0.0,,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
5203,Accounting and Related Services.,133881,1,3,38.0,39.0,2.0,357.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
5203,Accounting and Related Services.,133881,0,5,29.0,30.0,4.0,466.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
5210,Human Resources Management and Services.,133881,2,5,11.0,,2.0,,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
5212,Management Information Systems and Services.,133881,2,5,95.0,129.0,4.0,428.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
5213,Management Sciences and Quantitative Methods.,133881,2,5,,,1.0,,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
5214,Marketing.,133881,1,3,16.0,18.0,2.0,289.0,133881,Florida Institute of Technology,,0.0015,0.0104,0,0,0.0075,0,0.0522,0,0,0.3756,0.0104,0,0,0.0045,0,0.003,0,0.07,0.0075,0,0.0045,0.0089,0,0,0.0686,0,0.0551,0,0,0,0,0,0,0.228,0,0,0.0924,0,11908,11366,0.7554,13,96580299,105961895,1,0.577,2
0301,Natural Resources Conservation and Research.,133951,2,3,18.0,21.0,3.0,,133951,Florida International University,,0,0.0028,0,0.0039,0.0519,0,0.0748,0,0.037,0.0549,0.0088,0.0071,0,0,0.0153,0.0339,0,0.0869,0.0031,0,0.0487,0.0058,0.0021,0,0.0083,0,0.1312,0.0478,0.0092,0.0566,0,0,0,0,0.0174,0.0524,0.2331,0.007,8518,11817,0.9761,24,306631350,337735286,0,0.5466,2
0402,Architecture.,133951,0,5,114.0,140.0,5.0,350.0,133951,Florida International University,,0,0.0028,0,0.0039,0.0519,0,0.0748,0,0.037,0.0549,0.0088,0.0071,0,0,0.0153,0.0339,0,0.0869,0.0031,0,0.0487,0.0058,0.0021,0,0.0083,0,0.1312,0.0478,0.0092,0.0566,0,0,0,0,0.0174,0.0524,0.2331,0.007,8518,11817,0.9761,24,306631350,337735286,0,0.5466,2
0405,Interior Architecture.,133951,0,5,26.0,35.0,2.0,394.0,133951,Florida International University,,0,0.0028,0,0.0039,0.0519,0,0.0748,0,0.037,0.0549,0.0088,0.0071,0,0,0.0153,0.0339,0,0.0869,0.0031,0,0.0487,0.0058,0.0021,0,0.0083,0,0.1312,0.0478,0.0092,0.0566,0,0,0,0,0.0174,0.0524,0.2331,0.007,8518,11817,0.9761,24,306631350,337735286,0,0.5466,2
0406,Landscape Architecture.,133951,1,5,16.0,20.0,1.0,,133951,Florida International University,,0,0.0028,0,0.0039,0.0519,0,0.0748,0,0.037,0.0549,0.0088,0.0071,0,0,0.0153,0.0339,0,0.0869,0.0031,0,0.0487,0.0058,0.0021,0,0.0083,0,0.1312,0.0478,0.0092,0.0566,0,0,0,0,0.0174,0.0524,0.2331,0.007,8518,11817,0.9761,24,306631350,337735286,0,0.5466,2
0501,Area Studies.,133951,2,3,23.0,24.0,9.0,203.0,133951,Florida International University,,0,0.0028,0,0.0039,0.0519,0,0.0748,0,0.037,0.0549,0.0088,0.0071,0,0,0.0153,0.0339,0,0.0869,0.0031,0,0.0487,0.0058,0.0021,0,0.0083,0,0.1312,0.0478,0.0092,0.0566,0,0,0,0,0.0174,0.0524,0.2331,0.007,8518,11817,0.9761,24,306631350,337735286,0,0.5466,2
0901,Communication and Media Studies.,133951,2,3,586.0,659.0,55.0,183.0,133951,Florida International University,,0,0.0028,0,0.0039,0.0519,0,0.0748,0,0.037,0.0549,0.0088,0.0071,0,0,0.0153,0.0339,0,0.0869,0.0031,0,0.0487,0.0058,0.0021,0,0.0083,0,0.1312,0.0478,0.0092,0.0566,0,0,0,0,0.0174,0.0524,0.2331,0.007,8518,11817,0.9761,24,306631350,337735286,0,0.5466,2
0901,Communication and Media Studies.,133951,3,5,91.0,108.0,5.0,394.0,133951,Florida International University,,0,0.0028,0,0.0039,0.0519,0,0.0748,0,0.037,0.0549,0.0088,0.0071,0,0,0.0153,0.0339,0,0.0869,0.0031,0,0.0487,0.0058,0.0021,0,0.0083,0,0.1312,0.0478,0.0092,0.0566,0,0,0,0,0.0174,0.0524,0.2331,0.007,8518,11817,0.9761,24,306631350,337735286,0,0.5466,2
0909,"Public Relations, Advertising, and Applied Communication.",133951,3,3,57.0,113.0,11.0,123.0,133951,Florida International University,,0,0.0028,0,0.0039,0.0519,0,0.0748,0,0.037,0.0549,0.0088,0.0071,0,0,0.0153,0.0339,0,0.0869,0.0031,0,0.0487,0.0058,0.0021,0,0.0083,0,0.1312,0.0478,0.0092,0.0566,0,0,0,0,0.0174,0.0524,0.2331,0.007,8518,11817,0.9761,24,306631350,337735286,0,0.5466,2
1101,"Computer and Information Sciences, General.",133951,2,3,322.0,550.0,35.0,200.0,133951,Florida International University,,0,0.0028,0,0.0039,0.0519,0,0.0748,0,0.037,0.0549,0.0088,0.0071,0,0,0.0153,0.0339,0,0.0869,0.0031,0,0.0487,0.0058,0.0021,0,0.0083,0,0.1312,0.0478,0.0092,0.0566,0,0,0,0,0.0174,0.0524,0.2331,0.007,8518,11817,0.9761,24,306631350,337735286,0,0.5466,2
1101,"Computer and Information Sciences, General.",133951,1,5,20.0,36.0,3.0,350.0,133951,Florida International University,,0,0.0028,0,0.0039,0.0519,0,0.0748,0,0.037,0.0549,0.0088,0.0071,0,0,0.0153,0.0339,0,0.0869,0.0031,0,0.0487,0.0058,0.0021,0,0.0083,0,0.1312,0.0478,0.0092,0.0566,0,0,0,0,0.0174,0.0524,0.2331,0.007,8518,11817,0.9761,24,306631350,337735286,0,0.5466,2
1105,Computer Systems Analysis.,133951,1,5,38.0,34.0,1.0,404.0,133951,Florida International University,,0,0.0028,0,0.0039,0.0519,0,0.0748,0,0.037,0.0549,0.0088,0.0071,0,0,0.0153,0.0339,0,0.0869,0.0031,0,0.0487,0.0058,0.0021,0,0.0083,0,0.1312,0.0478,0.0092,0.0566,0,0,0,0,0.0174,0.0524,0.2331,0.007,8518,11817,0.9761,24,306631350,337735286,0,0.5466,2
1110,Computer/Information Technology Administration and Management.,133951,1,5,18.0,34.0,0.0,551.0,133951,Florida International University,,0,0.0028,0,0.0039,0.0519,0,0.0748,0,0.037,0.0549,0.0088,0.0071,0,0,0.0153,0.0339,0,0.0869,0.0031,0,0.0487,0.0058,0.0021,0,0.0083,0,0.1312,0.0478,0.0092,0.0566,0,0,0,0,0.0174,0.0524,0.2331,0.007,8518,11817,0.9761,24,306631350,337735286,0,0.5466,2
1303,Curriculum and Instruction.,133951,3,5,83.0,81.0,2.0,348.0,133951,Florida International University,,0,0.0028,0,0.0039,0.0519,0,0.0748,0,0.037,0.0549,0.0088,0.0071,0,0,0.0153,0.0339,0,0.0869,0.0031,0,0.0487,0.0058,0.0021,0,0.0083,0,0.1312,0.0478,0.0092,0.0566,0,0,0,0,0.0174,0.0524,0.2331,0.007,8518,11817,0.9761,24,306631350,337735286,0,0.5466,2
1304,Educational Administration and Supervision.,133951,1,5,53.0,85.0,2.0,351.0,133951,Florida International University,,0,0.0028,0,0.0039,0.0519,0,0.0748,0,0.037,0.0549,0.0088,0.0071,0,0,0.0153,0.0339,0,0.0869,0.0031,0,0.0487,0.0058,0.0021,0,0.0083,0,0.1312,0.0478,0.0092,0.0566,0,0,0,0,0.0174,0.0524,0.2331,0.007,8518,11817,0.9761,24,306631350,337735286,0,0.5466,2
1310,Special Education and Teaching.,133951,3,5,35.0,56.0,1.0,349.0,133951,Florida International University,,0,0.0028,0,0.0039,0.0519,0,0.0748,0,0.037,0.0549,0.0088,0.0071,0,0,0.0153,0.0339,0,0.0869,0.0031,0,0.0487,0.0058,0.0021,0,0.0083,0,0.1312,0.0478,0.0092,0.0566,0,0,0,0,0.0174,0.0524,0.2331,0.007,8518,11817,0.9761,24,306631350,337735286,0,0.5466,2
1311,Student Counseling and Personnel Services.,133951,1,5,50.0,52.0,2.0,546.0,133951,Florida International University,,0,0.0028,0,0.0039,0.0519,0,0.0748,0,0.037,0.0549,0.0088,0.0071,0,0,0.0153,0.0339,0,0.0869,0.0031,0,0.0487,0.0058,0.0021,0,0.0083,0,0.1312,0.0478,0.0092,0.0566,0,0,0,0,0.0174,0.0524,0.2331,0.007,8518,11817,0.9761,24,306631350,337735286,0,0.5466,2
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",133951,1,3,220.0,312.0,19.0,171.0,133951,Florida International University,,0,0.0028,0,0.0039,0.0519,0,0.0748,0,0.037,0.0549,0.0088,0.0071,0,0,0.0153,0.0339,0,0.0869,0.0031,0,0.0487,0.0058,0.0021,0,0.0083,0,0.1312,0.0478,0.0092,0.0566,0,0,0,0,0.0174,0.0524,0.2331,0.007,8518,11817,0.9761,24,306631350,337735286,0,0.5466,2
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",133951,1,5,25.0,32.0,1.0,525.0,133951,Florida International University,,0,0.0028,0,0.0039,0.0519,0,0.0748,0,0.037,0.0549,0.0088,0.0071,0,0,0.0153,0.0339,0,0.0869,0.0031,0,0.0487,0.0058,0.0021,0,0.0083,0,0.1312,0.0478,0.0092,0.0566,0,0,0,0,0.0174,0.0524,0.2331,0.007,8518,11817,0.9761,24,306631350,337735286,0,0.5466,2
