code,title,unit_id,distance,school.type,credential.level,earnings.1_yr.overall_median_earnings,earnings.1_yr.working_not_enrolled.overall_count,earnings.4_yr.overall_median_earnings,earnings.4_yr.working_not_enrolled.overall_count,earnings.5_yr.overall_median_earnings,earnings.5_yr.working_not_enrolled.overall_count,id,school.name,location.lat,location.lon,latest.school.locale,latest.school.carnegie_size_setting,latest.admissions.admission_rate.overall,latest.student.demographics.median_family_income,latest.student.students_with_pell_grant,latest.school.open_admissions_policy,latest.student.demographics.age_entry,latest.school.title_iv.eligibility_type
1419,Mechanical Engineering.,132903,3,Public,5,85029.0,42.0,104337,27,,,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
1435,Industrial Engineering.,132903,1,Public,3,70194.0,101.0,91630,40,83520.0,27.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
1435,Industrial Engineering.,132903,3,Public,5,92990.0,36.0,118191,20,,,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
2200,Non-Professional Legal Studies.,132903,3,Public,3,34408.0,184.0,59715,107,,,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
2203,Legal Support Services.,132903,0,Public,3,,,61853,24,53859.0,77.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
2301,"English Language and Literature, General.",132903,3,Public,3,30425.0,269.0,46532,169,44571.0,79.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",132903,1,Public,3,48391.0,73.0,52862,231,55048.0,291.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
2601,"Biology, General.",132903,1,Public,3,23710.0,486.0,51313,174,55579.0,144.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
2701,Mathematics.,132903,1,Public,3,51315.0,23.0,69005,21,,,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
2705,Statistics.,132903,1,Public,3,58920.0,27.0,76372,18,,,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
3000,"Multi-/Interdisciplinary Studies, General.",132903,3,Public,3,37282.0,693.0,51959,344,50442.0,151.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
3020,International/Globalization Studies.,132903,3,Public,3,38953.0,27.0,69568,16,63756.0,23.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
3105,"Sports, Kinesiology, and Physical Education/Fitness.",132903,1,Public,5,46398.0,32.0,76984,17,73025.0,25.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
4005,Chemistry.,132903,1,Public,3,43634.0,29.0,57313,17,,,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
4201,"Psychology, General.",132903,3,Public,3,31013.0,962.0,49760,597,46522.0,379.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
4228,"Clinical, Counseling and Applied Psychology.",132903,1,Public,5,55976.0,26.0,70723,17,,,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
4301,Criminal Justice and Corrections.,132903,2,Public,3,36563.0,285.0,52447,197,51773.0,124.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
4301,Criminal Justice and Corrections.,132903,3,Public,5,45983.0,67.0,60329,37,56323.0,22.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
4304,Security Science and Technology.,132903,1,Public,3,,,61633,17,,,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
4404,Public Administration.,132903,1,Public,3,38681.0,59.0,55259,39,53850.0,25.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
4404,Public Administration.,132903,3,Public,5,59742.0,56.0,79043,23,63975.0,31.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
4407,Social Work.,132903,1,Public,3,35358.0,53.0,51153,59,47972.0,84.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
4407,Social Work.,132903,3,Public,5,47607.0,213.0,58123,115,56344.0,80.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
4501,"Social Sciences, General.",132903,3,Public,3,34209.0,28.0,46388,22,,,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
4502,Anthropology.,132903,3,Public,3,26922.0,65.0,39319,31,,,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
4506,Economics.,132903,1,Public,3,47743.0,29.0,76360,16,,,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
4510,Political Science and Government.,132903,3,Public,3,35937.0,194.0,64056,138,56469.0,95.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
4511,Sociology.,132903,3,Public,3,34926.0,102.0,52197,60,46721.0,53.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5001,"Visual and Performing Arts, General.",132903,1,Public,3,28878.0,291.0,52922,120,68613.0,28.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5001,"Visual and Performing Arts, General.",132903,1,Public,5,62652.0,83.0,84762,42,,,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5005,Drama/Theatre Arts and Stagecraft.,132903,1,Public,3,23708.0,101.0,42954,54,34631.0,20.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5006,Film/Video and Photographic Arts.,132903,1,Public,3,23676.0,147.0,41255,73,36327.0,42.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5007,Fine and Studio Arts.,132903,1,Public,3,23324.0,227.0,46779,119,42318.0,81.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5009,Music.,132903,1,Public,3,21957.0,28.0,39898,27,51751.0,16.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5010,"Arts, Entertainment, and Media Management.",132903,1,Public,3,29025.0,134.0,59649,51,,,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5100,"Health Services/Allied Health/Health Sciences, General.",132903,1,Public,3,27531.0,619.0,56148,317,58955.0,127.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5100,"Health Services/Allied Health/Health Sciences, General.",132903,3,Public,5,57336.0,106.0,86074,55,83604.0,16.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5102,Communication Disorders Sciences and Services.,132903,1,Public,3,26286.0,184.0,51149,111,50223.0,66.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5102,Communication Disorders Sciences and Services.,132903,1,Public,5,56314.0,115.0,71169,49,70704.0,20.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5107,Health and Medical Administrative Services.,132903,3,Public,3,40347.0,404.0,56075,281,57999.0,128.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5107,Health and Medical Administrative Services.,132903,3,Public,5,67213.0,64.0,97350,37,87158.0,21.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,132903,1,Public,3,62453.0,45.0,77675,18,,,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5123,Rehabilitation and Therapeutic Professions.,132903,0,Public,6,72872.0,53.0,84716,27,81839.0,28.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",132903,2,Public,3,73765.0,841.0,83737,398,82872.0,182.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",132903,3,Public,5,103063.0,94.0,115126,63,116181.0,20.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5201,"Business/Commerce, General.",132903,1,Public,3,45050.0,563.0,66912,328,66733.0,78.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5201,"Business/Commerce, General.",132903,1,Public,5,79623.0,257.0,108978,148,102920.0,55.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5202,"Business Administration, Management and Operations.",132903,1,Public,3,45375.0,153.0,69111,106,65840.0,115.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5202,"Business Administration, Management and Operations.",132903,1,Public,5,67064.0,93.0,94283,71,,,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5203,Accounting and Related Services.,132903,1,Public,3,55203.0,186.0,79563,180,76442.0,135.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5203,Accounting and Related Services.,132903,1,Public,5,67669.0,70.0,105203,51,100713.0,24.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5206,Business/Managerial Economics.,132903,1,Public,3,47648.0,76.0,74103,49,77643.0,22.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5208,Finance and Financial Management Services.,132903,1,Public,3,56415.0,377.0,82007,240,76925.0,172.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5209,Hospitality Administration/Management.,132903,2,Public,3,33624.0,666.0,54921,469,49679.0,258.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5209,Hospitality Administration/Management.,132903,1,Public,5,44189.0,40.0,61130,32,,,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5214,Marketing.,132903,1,Public,3,46606.0,218.0,72440,142,71999.0,136.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5215,Real Estate.,132903,1,Public,3,41218.0,67.0,72063,34,,,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5401,History.,132903,3,Public,3,34335.0,119.0,48896,74,50950.0,36.0,132903,University of Central Florida,28.602159,-81.200889,21,15,0.4011,31400,0.7045342864,2,23,1
5106,Dental Support Services and Allied Professions.,132976,1,Public,1,27852.0,20.0,35097,16,31472.0,20.0,132976,Charlotte Technical College,27.005558,-82.147238,22,-2,,18431,,1,26,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",132976,1,Public,1,40680.0,50.0,56414,40,48714.0,47.0,132976,Charlotte Technical College,27.005558,-82.147238,22,-2,,18431,,1,26,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",133021,1,Public,2,20678.0,39.0,43985,130,38983.0,95.0,133021,Chipola College,30.789228,-85.23139,32,6,,21653,,1,23,1
4301,Criminal Justice and Corrections.,133021,1,Public,1,38366.0,47.0,45658,45,34734.0,16.0,133021,Chipola College,30.789228,-85.23139,32,6,,21653,,1,23,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133021,1,Public,2,52224.0,32.0,65741,44,67028.0,63.0,133021,Chipola College,30.789228,-85.23139,32,6,,21653,,1,23,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133021,3,Public,3,65998.0,19.0,84824,23,,,133021,Chipola College,30.789228,-85.23139,32,6,,21653,,1,23,1
5202,"Business Administration, Management and Operations.",133021,1,Public,3,40730.0,22.0,52491,22,38330.0,21.0,133021,Chipola College,30.789228,-85.23139,32,6,,21653,,1,23,1
5108,Allied Health and Medical Assisting Services.,133155,1,Public,1,33354.0,19.0,41398,19,36737.0,24.0,133155,Lorenzo Walker Technical College,26.141141,-81.763568,21,-2,,20976,,1,25,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",133155,1,Public,1,42721.0,19.0,39810,16,41779.0,20.0,133155,Lorenzo Walker Technical College,26.141141,-81.763568,21,-2,,20976,,1,25,1
1101,"Computer and Information Sciences, General.",133386,2,Public,1,,,47809,18,,,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
1101,"Computer and Information Sciences, General.",133386,3,Public,3,45498.0,32.0,69567,27,87295.0,19.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
1204,Cosmetology and Related Personal Grooming Services.,133386,1,Public,1,20212.0,72.0,30232,56,22418.0,70.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
1204,Cosmetology and Related Personal Grooming Services.,133386,0,Public,99,,,20816,37,,,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
1205,Culinary Arts and Related Services.,133386,1,Public,1,,,37483,17,,,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
1205,Culinary Arts and Related Services.,133386,1,Public,2,,,33703,30,25094.0,32.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",133386,2,Public,3,44869.0,73.0,50619,48,47043.0,44.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
1599,"Engineering/Engineering-Related Technologies/Technicians, Other.",133386,3,Public,3,73572.0,42.0,80992,37,61045.0,44.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",133386,3,Public,2,28917.0,529.0,42774,1125,37223.0,1058.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",133386,0,Public,99,,,52395,20,,,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
4301,Criminal Justice and Corrections.,133386,1,Public,1,52755.0,118.0,55105,126,56157.0,147.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
4302,Fire Protection.,133386,1,Public,1,42696.0,32.0,61737,34,52443.0,24.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",133386,1,Public,1,,,47479,21,46681.0,24.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,133386,1,Public,1,31485.0,16.0,33960,20,42478.0,21.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
5006,Film/Video and Photographic Arts.,133386,1,Public,2,,,34180,26,28159.0,33.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
5106,Dental Support Services and Allied Professions.,133386,1,Public,1,32107.0,19.0,33589,21,33018.0,26.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
5106,Dental Support Services and Allied Professions.,133386,1,Public,2,63591.0,19.0,63800,20,59440.0,22.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
5107,Health and Medical Administrative Services.,133386,1,Public,2,,,47638,19,48516.0,17.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
5108,Allied Health and Medical Assisting Services.,133386,1,Public,1,28339.0,18.0,40990,19,,,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
5108,Allied Health and Medical Assisting Services.,133386,1,Public,2,,,44934,65,35498.0,65.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133386,1,Public,1,44200.0,66.0,56695,104,51558.0,55.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133386,1,Public,2,54152.0,42.0,78836,47,56905.0,78.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,133386,1,Public,1,14958.0,19.0,33429,25,,,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133386,1,Public,2,66333.0,177.0,80355,274,71001.0,256.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133386,3,Public,3,77838.0,140.0,91166,116,92128.0,71.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",133386,1,Public,1,45712.0,41.0,55001,47,44987.0,60.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
5202,"Business Administration, Management and Operations.",133386,2,Public,1,36843.0,36.0,45982,41,,,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
5202,"Business Administration, Management and Operations.",133386,2,Public,2,37109.0,24.0,52331,42,37503.0,35.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
5202,"Business Administration, Management and Operations.",133386,3,Public,3,39584.0,307.0,52532,323,47774.0,362.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
5203,Accounting and Related Services.,133386,3,Public,1,,,56291,17,,,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
5207,Entrepreneurial and Small Business Operations.,133386,2,Public,1,40824.0,19.0,50464,28,,,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
5209,Hospitality Administration/Management.,133386,1,Public,2,,,35413,16,36781.0,18.0,133386,Daytona State College,29.20278,-81.049513,13,12,,21285,0.8535849057,1,25,1
4201,"Psychology, General.",133465,3,"Private, for-profit",3,28684.0,90.0,39694,121,38844.0,158.0,133465,South University-West Palm Beach,26.69215,-80.200219,21,6,,20000,0.7772579044,1,30,1
