code,title,unit_id,distance,school_type,credential_level,school_city,location_lat,location_lon,locale,carnegie_size_setting,median_family_income,students_with_pell_grant,age_entry,title_iv_eligibility_type,actual,pred,school_name,4_yr_working_count,error,school_count,confidence,pct_error,score
4510,Political Science and Government.,135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,62215.99999999999,70085.94,University of Miami,68,-7869.937500000007,14,medium,-0.11228982276223397,-0.11050799424109417
4511,Sociology.,135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,63764.00000000004,66486.58,University of Miami,27,-2722.5781249999636,12,medium,-0.040949289341997756,-0.03906739318350728
5005,Drama/Theatre Arts and Stagecraft.,135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,34666.99999999997,39137.254,University of Miami,25,-4470.253906250029,11,medium,-0.11421991734417919,-0.10849696689598803
5006,Film/Video and Photographic Arts.,135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,52032.00000000001,55505.44,University of Miami,39,-3473.4414062499927,7,medium,-0.0625783944465466,-0.06068641369006856
5009,Music.,135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,29089.999999999985,55864.535,University of Miami,44,-26774.535156250015,10,medium,-0.47927607526605437,-0.466666104765238
5009,Music.,135726,1,"Private, nonprofit",5,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,55826.000000000015,48699.066,University of Miami,39,7126.933593750015,4,low,0.1463464111261761,0.14192180745778285
5010,"Arts, Entertainment, and Media Management.",135726,2,"Private, nonprofit",5,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,56105.999999999956,78791.77,University of Miami,20,-22685.773437500044,2,low,-0.2879205841901132,-0.269444795594703
5100,"Health Services/Allied Health/Health Sciences, General.",135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,66064.0,69278.52,University of Miami,22,-3214.5234375,15,medium,-0.04639999927827561,-0.04371947538633237
5107,Health and Medical Administrative Services.,135726,1,"Private, nonprofit",5,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,207995.00000000017,100772.836,University of Miami,28,107222.16406250017,12,medium,1.0639986764786504,1.0170651745891048
5112,Medicine.,135726,1,"Private, nonprofit",7,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,94677.99999999994,125182.73,University of Miami,249,-30504.72656250006,7,medium,-0.24368159569739006,-0.24283221194277607
5115,Mental and Social Health Services and Allied Professions.,135726,1,"Private, nonprofit",5,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,63911.00000000003,57881.89,University of Miami,24,6029.109375000029,12,medium,0.1041622744160325,0.09869961809616527
5123,Rehabilitation and Therapeutic Professions.,135726,1,"Private, nonprofit",6,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,82300.00000000003,91598.74,University of Miami,85,-9298.74218749997,8,medium,-0.1015160466774283,-0.10027475792532668
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,92554.99999999993,92689.875,University of Miami,229,-134.87500000007276,57,high,-0.0014551211769362378,-0.0014495302542391936
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135726,1,"Private, nonprofit",5,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,120981.99999999994,121645.59,University of Miami,236,-663.5937500000582,18,high,-0.005455140046945253,-0.005434901782229326
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",135726,1,"Private, nonprofit",6,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,174255.00000000006,124828.18,University of Miami,74,49426.82031250006,8,medium,0.3959588326629227,0.3902661941056454
5202,"Business Administration, Management and Operations.",135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,66065.00000000001,81053.22,University of Miami,50,-14988.218749999985,58,high,-0.18491824237393392,-0.18072197192805772
5202,"Business Administration, Management and Operations.",135726,2,"Private, nonprofit",5,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,128051.99999999988,79650.625,University of Miami,195,48401.37499999988,35,high,0.6076710006983609,0.6048554531799549
5203,Accounting and Related Services.,135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,102343.99999999996,79521.29,University of Miami,49,22822.710937499956,24,high,0.2870012698054024,0.28033416696475827
5203,Accounting and Related Services.,135726,0,"Private, nonprofit",5,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,105675.00000000001,113617.91,University of Miami,63,-7942.906249999985,19,high,-0.06990892995794828,-0.06869629559969902
5208,Finance and Financial Management Services.,135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,110239.99999999999,83911.88,University of Miami,122,26328.117187499985,15,medium,0.31375910425380177,0.3112450230418502
5208,Finance and Financial Management Services.,135726,2,"Private, nonprofit",5,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,112490.99999999999,103164.96,University of Miami,43,9326.039062499985,6,medium,0.09039928845754075,0.0879568776156312
5214,Marketing.,135726,1,"Private, nonprofit",3,Coral Gables,25.72126,-80.278662,21,16,54690.0,0.4559891107,20.0,1,85934.99999999996,75806.05,University of Miami,78,10128.953124999956,17,high,0.13361669078592164,0.13181026689788658
1204,Cosmetology and Related Personal Grooming Services.,136109,1,"Private, for-profit",1,Jacksonville,30.259433,-81.527515,11,-2,23659.0,0.7439886846,25.0,1,31923.000000000004,30008.748,Paul Mitchell the School-Jacksonville,363,1914.2519531250036,80,high,0.06378979723295543,0.06364620576507722
2401,"Liberal Arts and Sciences, General Studies and Humanities.",136145,1,Public,2,Madison,30.473841,-83.420732,42,6,17842.0,,24.0,1,40261.00000000001,44806.598,North Florida College,116,-4545.597656249993,36,high,-0.10144929305106332,-0.10058701346505958
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136145,1,Public,2,Madison,30.473841,-83.420732,42,6,17842.0,,24.0,1,70310.0,76130.836,North Florida College,53,-5820.8359375,58,high,-0.07645832159624052,-0.07483671186450315
0901,Communication and Media Studies.,136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,54359.999999999956,55611.516,University of North Florida,268,-1251.5156250000437,15,medium,-0.0225046127755135,-0.022432595662030836
1101,"Computer and Information Sciences, General.",136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,84034.0,94374.09,University of North Florida,152,-10340.09375,19,high,-0.10956495939861674,-0.10888600905536233
1304,Educational Administration and Supervision.,136172,1,Public,5,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,64988.99999999995,69077.97,University of North Florida,60,-4088.968750000051,20,high,-0.059193529051186106,-0.058106724157789724
1310,Special Education and Teaching.,136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,59429.000000000015,53140.18,University of North Florida,21,6288.820312500015,6,medium,0.11834397906598186,0.11114664494634617
1311,Student Counseling and Personnel Services.,136172,1,Public,5,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,60301.99999999996,55352.195,University of North Florida,26,4949.804687499964,9,medium,0.08942381886671379,0.08513603287169814
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,49545.00000000003,49921.914,University of North Florida,104,-376.9140624999709,24,high,-0.007550072339535928,-0.007477156108628459
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",136172,1,Public,5,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,54129.99999999996,55352.46,University of North Florida,22,-1222.4609375000364,7,medium,-0.022085033199885203,-0.02080918276739675
1408,Civil Engineering.,136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,77498.00000000004,75078.375,University of North Florida,34,2419.6250000000437,8,medium,0.032227988418769636,0.031087723246565578
1410,"Electrical, Electronics, and Communications Engineering.",136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,90943.99999999997,87944.1,University of North Florida,34,2999.898437499971,10,medium,0.03411142287203886,0.032904519513073466
1419,Mechanical Engineering.,136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,85994.99999999993,83715.73,University of North Florida,85,2279.2734374999272,12,medium,0.02722634720010798,0.02689343669338095
1510,Construction Engineering Technology/Technician.,136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,94692.00000000001,79519.77,University of North Florida,42,15172.226562500015,5,low,0.19079816134567965,0.18550134866823637
2301,"English Language and Literature, General.",136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,42390.00000000004,44071.527,University of North Florida,93,-1681.5273437499636,11,medium,-0.03815450575684279,-0.037734547086540775
2601,"Biology, General.",136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,55828.000000000044,50118.734,University of North Florida,84,5709.265625000044,24,high,0.11391480044731364,0.11250250199706803
2701,Mathematics.,136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,62630.99999999995,65487.65,University of North Florida,20,-2856.648437500051,6,medium,-0.04362117904151612,-0.0408220193894871
3000,"Multi-/Interdisciplinary Studies, General.",136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,49803.99999999996,52491.035,University of North Florida,96,-2687.0351562500364,7,medium,-0.051190363235389474,-0.05064745979529924
3105,"Sports, Kinesiology, and Physical Education/Fitness.",136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,51606.00000000004,51082.0,University of North Florida,76,524.0000000000364,18,high,0.010258016522454805,0.010115061108669839
4301,Criminal Justice and Corrections.,136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,51654.00000000001,56583.348,University of North Florida,172,-4929.347656249993,23,high,-0.08711657864777313,-0.08664929798934316
4404,Public Administration.,136172,1,Public,5,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,67442.0,70040.9,University of North Florida,20,-2598.8984375,10,medium,-0.03710544118475422,-0.03472439472710923
4407,Social Work.,136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,47659.00000000001,51881.277,University of North Florida,39,-4222.277343749993,12,medium,-0.08138345005992108,-0.0789229215856617
4502,Anthropology.,136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,48131.99999999996,41473.406,University of North Florida,33,6658.593749999964,7,medium,0.16055092532940826,0.15467358263448003
4506,Economics.,136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,75014.00000000003,68235.04,University of North Florida,31,6778.960937500029,8,medium,0.09934721267310814,0.09544212439049396
4510,Political Science and Government.,136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,58718.00000000005,56051.586,University of North Florida,92,2666.414062500051,14,medium,0.04757071575946523,0.04704045278019695
4511,Sociology.,136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,44152.000000000015,48470.03,University of North Florida,66,-4318.031249999985,12,medium,-0.08908661988948038,-0.08762289536690514
5007,Fine and Studio Arts.,136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,43803.999999999985,38061.477,University of North Florida,79,5742.523437499985,12,medium,0.15087495168691895,0.14886534037205934
5009,Music.,136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,33840.99999999998,42006.086,University of North Florida,40,-8165.085937500022,10,medium,-0.1943786419341399,-0.1886704964337027
5100,"Health Services/Allied Health/Health Sciences, General.",136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,53539.999999999956,56613.19,University of North Florida,161,-3073.1914062500437,15,medium,-0.05428401632045722,-0.053969488876028746
5100,"Health Services/Allied Health/Health Sciences, General.",136172,1,Public,5,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,55761.99999999997,68771.72,University of North Florida,20,-13009.71875000003,4,low,-0.18917251141116825,-0.17703336082307503
5107,Health and Medical Administrative Services.,136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,55345.00000000001,66396.86,University of North Florida,100,-11051.859374999993,18,high,-0.16645153820575556,-0.1647685331816966
5107,Health and Medical Administrative Services.,136172,1,Public,5,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,84975.99999999996,77519.336,University of North Florida,28,7456.664062499956,12,medium,0.09619102088944487,0.09194798792288773
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,56179.00000000002,59367.87,University of North Florida,28,-3188.871093749978,7,medium,-0.053713751815595914,-0.05134441195826158
5115,Mental and Social Health Services and Allied Professions.,136172,1,Public,5,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,59695.999999999956,55907.17,University of North Florida,45,3788.8281249999563,12,medium,0.06776998366991635,0.06603262107238202
5122,Public Health.,136172,1,Public,5,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,63366.999999999985,72237.57,University of North Florida,25,-8870.570312500015,11,medium,-0.1227971853721809,-0.11664447380135479
5123,Rehabilitation and Therapeutic Professions.,136172,0,Public,6,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,85171.00000000003,75562.875,University of North Florida,48,9608.12500000003,8,medium,0.1271540422462754,0.12412882340552663
5131,Dietetics and Clinical Nutrition Services.,136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,54951.999999999956,56560.418,University of North Florida,78,-1608.4179687500437,4,low,-0.028437165539312404,-0.028052710761723842
5131,Dietetics and Clinical Nutrition Services.,136172,3,Public,5,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,66348.00000000004,68572.44,University of North Florida,20,-2224.4374999999563,2,low,-0.032439236245611895,-0.03035761893868552
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136172,2,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,79454.00000000004,86157.94,University of North Florida,224,-6703.937499999956,57,high,-0.07780986516767485,-0.07750311907384398
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",136172,0,Public,6,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,135151.0000000001,123702.82,University of North Florida,124,11448.179687500087,8,medium,0.09254582602546585,0.09181824544290787
5201,"Business/Commerce, General.",136172,1,Public,5,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,81375.99999999994,80380.74,University of North Florida,41,995.2578124999418,3,low,0.0123817942633368,0.012028380047474582
5202,"Business Administration, Management and Operations.",136172,1,Public,3,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,65768.00000000003,63349.312,University of North Florida,218,2418.687500000029,58,high,0.03818016967429645,0.03802481956037623
5202,"Business Administration, Management and Operations.",136172,1,Public,5,Jacksonville,30.27194,-81.509144,11,15,37074.0,0.6143506622,22.0,1,99022.99999999996,95784.875,University of North Florida,136,3238.1249999999563,35,high,0.03380622462575596,0.03356765555348934
